0x19ECB620, 37209051457717744, 68418535, 68418537, 2, 640x360 
0x19ECB620, 37209051459158064, 68418677, 68418679, 2, 640x360 
0x19ECB620, 37209051460435984, 68418805, 68418807, 2, 640x360 
0x19ECB620, 37209051461715896, 68418933, 68418935, 2, 640x360 
0x19ECB620, 37209051463159368, 68419078, 68419079, 1, 640x360 
0x19ECB620, 37209051464437624, 68419205, 68419207, 2, 640x360 
0x19ECB620, 37209051465717176, 68419332, 68419334, 2, 640x360 
0x19ECB620, 37209051467157640, 68419480, 68419483, 3, 640x360 
0x19ECB620, 37209051468439480, 68419603, 68419605, 2, 640x360 
0x19ECB620, 37209051469876008, 68419748, 68419750, 2, 640x360 
0x19ECB620, 37209051471157480, 68419875, 68419878, 3, 640x360 
0x19ECB620, 37209051472438136, 68420008, 68420010, 2, 640x360 
0x19ECB620, 37209051473877376, 68420149, 68420151, 2, 640x360 
0x19ECB620, 37209051475155504, 68420277, 68420278, 1, 640x360 
0x19ECB620, 37209051476438696, 68420405, 68420407, 2, 640x360 
0x19ECB620, 37209051477874456, 68420545, 68420547, 2, 640x360 
0x19ECB620, 37209051479155368, 68420678, 68420679, 1, 640x360 
0x19ECB620, 37209051480600280, 68420822, 68420823, 1, 640x360 
0x19ECB620, 37209051481876352, 68420948, 68420950, 2, 640x360 
0x19ECB620, 37209051483158184, 68421078, 68421080, 2, 640x360 
0x19ECB620, 37209051484595464, 68421222, 68421224, 2, 640x360 
0x19ECB620, 37209051485877040, 68421345, 68421347, 2, 640x360 
0x19ECB620, 37209051487317824, 68421490, 68421493, 3, 640x360 
0x19ECB620, 37209051488599528, 68421622, 68421624, 2, 640x360 
0x19ECB620, 37209051489878624, 68421746, 68421749, 3, 640x360 
0x19ECB620, 37209051491314064, 68421892, 68421895, 3, 640x360 
0x19ECB620, 37209051492596776, 68422021, 68422023, 2, 640x360 
0x19ECB620, 37209051493875312, 68422151, 68422153, 2, 640x360 
0x19ECB620, 37209051495317640, 68422290, 68422292, 2, 640x360 
0x19ECB620, 37209051496598512, 68422424, 68422426, 2, 640x360 
0x19ECB620, 37209051498035808, 68422564, 68422565, 1, 640x360 
0x19ECB620, 37209051499316448, 68422694, 68422696, 2, 640x360 
0x19ECB620, 37209051500597920, 68422819, 68422820, 1, 640x360 
0x19ECB620, 37209051502036088, 68422962, 68422964, 2, 640x360 
0x19ECB620, 37209051503314936, 68423094, 68423096, 2, 640x360 
0x19ECB620, 37209051504597728, 68423224, 68423225, 1, 640x360 
0x19ECB620, 37209051506034672, 68423363, 68423365, 2, 640x360 
0x19ECB620, 37209051507317344, 68423494, 68423496, 2, 640x360 
0x19ECB620, 37209051508754744, 68423635, 68423636, 1, 640x360 
0x19ECB620, 37209051510036480, 68423765, 68423767, 2, 640x360 
0x19ECB620, 37209051511315072, 68423890, 68423892, 2, 640x360 
0x19ECB620, 37209051512757824, 68424036, 68424038, 2, 640x360 
0x19ECB620, 37209051514036128, 68424165, 68424167, 2, 640x360 
0x19ECB620, 37209051515474392, 68424306, 68424308, 2, 640x360 
0x19ECB620, 37209051516757192, 68424438, 68424440, 2, 640x360 
0x19ECB620, 37209051518037456, 68424561, 68424563, 2, 640x360 
0x19ECB620, 37209051519477872, 68424710, 68424712, 2, 640x360 
0x19ECB620, 37209051520754920, 68424835, 68424837, 2, 640x360 
0x19ECB620, 37209051522036896, 68424962, 68424964, 2, 640x360 
0x19ECB620, 37209051523477664, 68425106, 68425108, 2, 640x360 
0x19ECB620, 37209051524756240, 68425239, 68425240, 1, 640x360 
0x19ECB620, 37209051526199000, 68425382, 68425384, 2, 640x360 
0x19ECB620, 37209051527475976, 68425510, 68425512, 2, 640x360 
0x19ECB620, 37209051528754880, 68425633, 68425635, 2, 640x360 
0x19ECB620, 37209051530196544, 68425786, 68425791, 5, 640x360 
0x19ECB620, 37209051531479760, 68425910, 68425913, 3, 640x360 
0x19ECB620, 37209051532758800, 68426039, 68426042, 3, 640x360 
0x19ECB620, 37209051534196088, 68426180, 68426182, 2, 640x360 
0x19ECB620, 37209051535479352, 68426309, 68426311, 2, 640x360 
0x19ECB620, 37209051536916480, 68426452, 68426454, 2, 640x360 
0x19ECB620, 37209051538196384, 68426583, 68426586, 3, 640x360 
0x19ECB620, 37209051539477456, 68426707, 68426709, 2, 640x360 
0x19ECB620, 37209051540915688, 68426853, 68426855, 2, 640x360 
0x19ECB620, 37209051542198400, 68426981, 68426983, 2, 640x360 
0x19ECB620, 37209051543636336, 68427126, 68427128, 2, 640x360 
0x19ECB620, 37209051544917528, 68427255, 68427260, 5, 640x360 
0x19ECB620, 37209051546195816, 68427378, 68427380, 2, 640x360 
0x19ECB620, 37209051547638504, 68427526, 68427528, 2, 640x360 
0x19ECB620, 37209051548915744, 68427653, 68427654, 1, 640x360 
0x19ECB620, 37209051550198536, 68427782, 68427783, 1, 640x360 
0x19ECB620, 37209051551634872, 68427926, 68427928, 2, 640x360 
0x19ECB620, 37209051552917664, 68428054, 68428057, 3, 640x360 
0x19ECB620, 37209051554356896, 68428195, 68428200, 5, 640x360 
0x19ECB620, 37209051555634088, 68428323, 68428325, 2, 640x360 
0x19ECB620, 37209051556917280, 68428451, 68428453, 2, 640x360 
0x19ECB620, 37209051558357256, 68428597, 68428599, 2, 640x360 
0x19ECB620, 37209051559637512, 68428726, 68428728, 2, 640x360 
0x19ECB620, 37209051560914728, 68428857, 68428859, 2, 640x360 
0x19ECB620, 37209051562356096, 68428996, 68428998, 2, 640x360 
0x19ECB620, 37209051563637320, 68429124, 68429126, 2, 640x360 
0x19ECB620, 37209051565078440, 68429268, 68429270, 2, 640x360 
0x19ECB620, 37209051566356896, 68429399, 68429401, 2, 640x360 
0x19ECB620, 37209051567635080, 68429526, 68429528, 2, 640x360 
0x19ECB620, 37209051569077248, 68429669, 68429671, 2, 640x360 
0x19ECB620, 37209051570356976, 68429795, 68429797, 2, 640x360 
0x19ECB620, 37209051571796784, 68429940, 68429942, 2, 640x360 
0x19ECB620, 37209051573074752, 68430075, 68430076, 1, 640x360 
0x19ECB620, 37209051574356576, 68430196, 68430198, 2, 640x360 
0x19ECB620, 37209051575797464, 68430341, 68430342, 1, 640x360 
0x19ECB620, 37209051577074808, 68430470, 68430471, 1, 640x360 
0x19ECB620, 37209051578357352, 68430594, 68430595, 1, 640x360 
0x19ECB620, 37209051579794880, 68430739, 68430740, 1, 640x360 
0x19ECB620, 37209051581074288, 68430869, 68430872, 3, 640x360 
0x19ECB620, 37209051582515576, 68431013, 68431017, 4, 640x360 
0x19ECB620, 37209051583794344, 68431143, 68431145, 2, 640x360 
0x19ECB620, 37209051585078528, 68431268, 68431270, 2, 640x360 
0x19ECB620, 37209051586516024, 68431415, 68431417, 2, 640x360 
0x19ECB620, 37209051587794944, 68431543, 68431545, 2, 640x360 
0x19ECB620, 37209051589075608, 68431668, 68431670, 2, 640x360 
0x19ECB620, 37209051590516736, 68431812, 68431814, 2, 640x360 
0x19ECB620, 37209051591795064, 68431946, 68431949, 3, 640x360 
0x19ECB620, 37209051593235128, 68432084, 68432085, 1, 640x360 
0x19ECB620, 37209051594515224, 68432213, 68432215, 2, 640x360 
0x19ECB620, 37209051595794464, 68432343, 68432345, 2, 640x360 
0x19ECB620, 37209051597237048, 68432483, 68432484, 1, 640x360 
0x19ECB620, 37209051598514608, 68432612, 68432615, 3, 640x360 
0x19ECB620, 37209051599955936, 68432757, 68432758, 1, 640x360 
0x19ECB620, 37209051601237280, 68432886, 68432888, 2, 640x360 
0x19ECB620, 37209051602514792, 68433010, 68433012, 2, 640x360 
0x19ECB620, 37209051603957808, 68433156, 68433157, 1, 640x360 
0x19ECB620, 37209051605235248, 68433286, 68433288, 2, 640x360 
0x19ECB620, 37209051606514440, 68433415, 68433418, 3, 640x360 
0x19ECB620, 37209051607957280, 68433558, 68433560, 2, 640x360 
0x19ECB620, 37209051609238744, 68433686, 68433689, 3, 640x360 
0x19ECB620, 37209051610675800, 68433826, 68433828, 2, 640x360 
0x19ECB620, 37209051611958248, 68433956, 68433958, 2, 640x360 
0x19ECB620, 37209051613237912, 68434082, 68434084, 2, 640x360 
0x19ECB620, 37209051614676704, 68434228, 68434230, 2, 640x360 
0x19ECB620, 37209051615954800, 68434355, 68434357, 2, 640x360 
0x19ECB620, 37209051617397800, 68434500, 68434501, 1, 640x360 
0x19ECB620, 37209051618677560, 68434630, 68434631, 1, 640x360 
0x19ECB620, 37209051619955592, 68434754, 68434756, 2, 640x360 
0x19ECB620, 37209051621395472, 68434901, 68434903, 2, 640x360 
0x19ECB620, 37209051622675816, 68435030, 68435033, 3, 640x360 
0x19ECB620, 37209051623955424, 68435155, 68435157, 2, 640x360 
0x19ECB620, 37209051625394800, 68435302, 68435303, 1, 640x360 
0x19ECB620, 37209051626677304, 68435430, 68435432, 2, 640x360 
0x19ECB620, 37209051628114840, 68435570, 68435572, 2, 640x360 
0x19ECB620, 37209051629394344, 68435699, 68435704, 5, 640x360 
0x19ECB620, 37209051630674840, 68435828, 68435830, 2, 640x360 
0x19ECB620, 37209051632115456, 68435974, 68435975, 1, 640x360 
0x19ECB620, 37209051633395008, 68436102, 68436105, 3, 640x360 
0x19ECB620, 37209051634675672, 68436229, 68436231, 2, 640x360 
0x19ECB620, 37209051636114576, 68436375, 68436377, 2, 640x360 
0x19ECB620, 37209051637395024, 68436505, 68436506, 1, 640x360 
0x19ECB620, 37209051638836240, 68436644, 68436646, 2, 640x360 
0x19ECB620, 37209051640117984, 68436772, 68436774, 2, 640x360 
0x19ECB620, 37209051641394888, 68436899, 68436900, 1, 640x360 
0x19ECB620, 37209051642837048, 68437043, 68437044, 1, 640x360 
0x19ECB620, 37209051644115368, 68437173, 68437175, 2, 640x360 
0x19ECB620, 37209051645556888, 68437319, 68437321, 2, 640x360 
0x19ECB620, 37209051646835688, 68437442, 68437445, 3, 640x360 
0x19ECB620, 37209051648117144, 68437570, 68437572, 2, 640x360 
0x19ECB620, 37209051649555304, 68437720, 68437722, 2, 640x360 
0x19ECB620, 37209051650835656, 68437845, 68437846, 1, 640x360 
0x19ECB620, 37209051652115440, 68437971, 68437972, 1, 640x360 
0x19ECB620, 37209051653557720, 68438115, 68438117, 2, 640x360 
0x19ECB620, 37209051654838184, 68438246, 68438248, 2, 640x360 
0x19ECB620, 37209051656276888, 68438387, 68438388, 1, 640x360 
0x19ECB620, 37209051657554696, 68438515, 68438516, 1, 640x360 
0x19ECB620, 37209051658836560, 68438645, 68438647, 2, 640x360 
0x19ECB620, 37209051660276200, 68438790, 68438792, 2, 640x360 
0x19ECB620, 37209051661555256, 68438915, 68438917, 2, 640x360 
0x19ECB620, 37209051662836616, 68439046, 68439049, 3, 640x360 
0x19ECB620, 37209051664275680, 68439187, 68439188, 1, 640x360 
0x19ECB620, 37209051665555400, 68439318, 68439320, 2, 640x360 
0x19ECB620, 37209051666995352, 68439462, 68439464, 2, 640x360 
0x19ECB620, 37209051668274528, 68439587, 68439589, 2, 640x360 
0x19ECB620, 37209051669555136, 68439717, 68439719, 2, 640x360 
0x19ECB620, 37209051670994816, 68439861, 68439863, 2, 640x360 
0x19ECB620, 37209051672274688, 68439990, 68439992, 2, 640x360 
0x19ECB620, 37209051673715552, 68440135, 68440137, 2, 640x360 
0x19ECB620, 37209051674997200, 68440260, 68440262, 2, 640x360 
0x19ECB620, 37209051676276960, 68440390, 68440393, 3, 640x360 
0x19ECB620, 37209051677715336, 68440537, 68440539, 2, 640x360 
0x19ECB620, 37209051678996664, 68440660, 68440662, 2, 640x360 
0x19ECB620, 37209051680279008, 68440791, 68440793, 2, 640x360 
0x19ECB620, 37209051681715072, 68440931, 68440933, 2, 640x360 
0x19ECB620, 37209051682994632, 68441058, 68441060, 2, 640x360 
0x19ECB620, 37209051684436856, 68441203, 68441205, 2, 640x360 
0x19ECB620, 37209051685718640, 68441334, 68441336, 2, 640x360 
0x19ECB620, 37209051686995552, 68441459, 68441461, 2, 640x360 
0x19ECB620, 37209051688437048, 68441601, 68441603, 2, 640x360 
0x19ECB620, 37209051689715112, 68441730, 68441732, 2, 640x360 
0x19ECB620, 37209051690998520, 68441863, 68441865, 2, 640x360 
0x19ECB620, 37209051692440472, 68442005, 68442007, 2, 640x360 
0x19ECB620, 37209051693717040, 68442135, 68442137, 2, 640x360 
0x19ECB620, 37209051695155024, 68442275, 68442278, 3, 640x360 
0x19ECB620, 37209051696437904, 68442403, 68442408, 5, 640x360 
0x19ECB620, 37209051697716024, 68442533, 68442535, 2, 640x360 
0x19ECB620, 37209051699159040, 68442680, 68442681, 1, 640x360 
0x19ECB620, 37209051700437136, 68442808, 68442810, 2, 640x360 
0x19ECB620, 37209051701875328, 68442951, 68442955, 4, 640x360 
0x19ECB620, 37209051703155560, 68443075, 68443078, 3, 640x360 
0x19ECB620, 37209051704435440, 68443204, 68443206, 2, 640x360 
0x19ECB620, 37209051705877640, 68443347, 68443349, 2, 640x360 
0x19ECB620, 37209051707157584, 68443476, 68443478, 2, 640x360 
0x19ECB620, 37209051708435344, 68443605, 68443607, 2, 640x360 
0x19ECB620, 37209051709874928, 68443753, 68443755, 2, 640x360 
0x19ECB620, 37209051711157248, 68443874, 68443876, 2, 640x360 
0x19ECB620, 37209051712596136, 68444023, 68444025, 2, 640x360 
0x19ECB620, 37209051713875120, 68444147, 68444149, 2, 640x360 
0x19ECB620, 37209051715158744, 68444285, 68444288, 3, 640x360 
0x19ECB620, 37209051716597952, 68444421, 68444423, 2, 640x360 
0x19ECB620, 37209051717878472, 68444549, 68444551, 2, 640x360 
0x19ECB620, 37209051719158776, 68444679, 68444683, 4, 640x360 
0x19ECB620, 37209051720599336, 68444821, 68444826, 5, 640x360 
0x19ECB620, 37209051721875560, 68444955, 68444957, 2, 640x360 
0x19ECB620, 37209051723315760, 68445089, 68445091, 2, 640x360 
0x19ECB620, 37209051724598424, 68445219, 68445221, 2, 640x360 
0x19ECB620, 37209051725880848, 68445352, 68445354, 2, 640x360 
0x19ECB620, 37209051727316088, 68445490, 68445491, 1, 640x360 
0x19ECB620, 37209051728595696, 68445618, 68445620, 2, 640x360 
0x19ECB620, 37209051730037336, 68445764, 68445768, 4, 640x360 
0x19ECB620, 37209051731318304, 68445891, 68445892, 1, 640x360 
0x19ECB620, 37209051732597216, 68446022, 68446024, 2, 640x360 
0x19ECB620, 37209051734039720, 68446166, 68446169, 3, 640x360 
0x19ECB620, 37209051735317720, 68446290, 68446291, 1, 640x360 
0x19ECB620, 37209051736598144, 68446424, 68446425, 1, 640x360 
0x19ECB620, 37209051738034888, 68446566, 68446568, 2, 640x360 
0x19ECB620, 37209051739320872, 68446693, 68446695, 2, 640x360 
0x19ECB620, 37209051740755520, 68446837, 68446839, 2, 640x360 
0x19ECB620, 37209051742034064, 68446969, 68446970, 1, 640x360 
0x19ECB620, 37209051743316776, 68447094, 68447097, 3, 640x360 
0x19ECB620, 37209051744760168, 68447239, 68447241, 2, 640x360 
0x19ECB620, 37209051746035392, 68447367, 68447372, 5, 640x360 
0x19ECB620, 37209051747319504, 68447492, 68447497, 5, 640x360 
0x19ECB620, 37209051748757048, 68447637, 68447640, 3, 640x360 
0x19ECB620, 37209051750035680, 68447765, 68447766, 1, 640x360 
0x19ECB620, 37209051751478448, 68447906, 68447909, 3, 640x360 
0x19ECB620, 37209051752754728, 68448039, 68448041, 2, 640x360 
0x19ECB620, 37209051754039080, 68448164, 68448166, 2, 640x360 
0x19ECB620, 37209051755474488, 68448310, 68448311, 1, 640x360 
0x19ECB620, 37209051756755112, 68448440, 68448441, 1, 640x360 
0x19ECB620, 37209051758198496, 68448581, 68448583, 2, 640x360 
0x19ECB620, 37209051759475704, 68448707, 68448710, 3, 640x360 
0x19ECB620, 37209051760754440, 68448835, 68448837, 2, 640x360 
0x19ECB620, 37209051762194632, 68448980, 68448982, 2, 640x360 
0x19ECB620, 37209051763474504, 68449110, 68449113, 3, 640x360 
0x19ECB620, 37209051764758024, 68449240, 68449242, 2, 640x360 
0x19ECB620, 37209051766195512, 68449382, 68449383, 1, 640x360 
0x19ECB620, 37209051767478888, 68449510, 68449513, 3, 640x360 
0x19ECB620, 37209051768917328, 68449656, 68449657, 1, 640x360 
0x19ECB620, 37209051770196328, 68449778, 68449780, 2, 640x360 
0x19ECB620, 37209051771480880, 68449908, 68449910, 2, 640x360 
0x19ECB620, 37209051772914256, 68450049, 68450053, 4, 640x360 
0x19ECB620, 37209051774198960, 68450185, 68450186, 1, 640x360 
0x19ECB620, 37209051775480328, 68450309, 68450312, 3, 640x360 
0x19ECB620, 37209051776917336, 68450454, 68450455, 1, 640x360 
0x19ECB620, 37209051778194936, 68450584, 68450589, 5, 640x360 
0x19ECB620, 37209051779639592, 68450723, 68450724, 1, 640x360 
0x19ECB620, 37209051780915416, 68450854, 68450856, 2, 640x360 
0x19ECB620, 37209051782198008, 68450977, 68450979, 2, 640x360 
0x19ECB620, 37209051783635840, 68451124, 68451126, 2, 640x360 
0x19ECB620, 37209051784919696, 68451254, 68451255, 1, 640x360 
0x19ECB620, 37209051786354432, 68451397, 68451399, 2, 640x360 
0x19ECB620, 37209051787639120, 68451527, 68451529, 2, 640x360 
0x19ECB620, 37209051788914840, 68451651, 68451652, 1, 640x360 
0x19ECB620, 37209051790354416, 68451797, 68451798, 1, 640x360 
0x19ECB620, 37209051791634120, 68451925, 68451927, 2, 640x360 
0x19ECB620, 37209051792915560, 68452049, 68452051, 2, 640x360 
0x19ECB620, 37209051794355528, 68452196, 68452198, 2, 640x360 
0x19ECB620, 37209051795634656, 68452322, 68452324, 2, 640x360 
0x19ECB620, 37209051797074720, 68452471, 68452473, 2, 640x360 
0x19ECB620, 37209051798359768, 68452596, 68452597, 1, 640x360 
0x19ECB620, 37209051799634336, 68452721, 68452725, 4, 640x360 
0x19ECB620, 37209051801077232, 68452869, 68452871, 2, 640x360 
0x19ECB620, 37209051802358272, 68453000, 68453002, 2, 640x360 
0x19ECB620, 37209051803639136, 68453127, 68453129, 2, 640x360 
0x19ECB620, 37209051805077560, 68453272, 68453274, 2, 640x360 
0x19ECB620, 37209051806355728, 68453395, 68453398, 3, 640x360 
0x19ECB620, 37209051807799160, 68453540, 68453541, 1, 640x360 
0x19ECB620, 37209051809074896, 68453670, 68453672, 2, 640x360 
0x19ECB620, 37209051810358480, 68453794, 68453795, 1, 640x360 
0x19ECB620, 37209051811798304, 68453941, 68453946, 5, 640x360 
0x19ECB620, 37209051813077520, 68454071, 68454073, 2, 640x360 
0x19ECB620, 37209051814515120, 68454211, 68454213, 2, 640x360 
0x19ECB620, 37209051815797768, 68454339, 68454341, 2, 640x360 
0x19ECB620, 37209051817074720, 68454468, 68454472, 4, 640x360 
0x19ECB620, 37209051818514672, 68454609, 68454610, 1, 640x360 
0x19ECB620, 37209051819795008, 68454743, 68454745, 2, 640x360 
0x19ECB620, 37209051821075088, 68454868, 68454870, 2, 640x360 
0x19ECB620, 37209051822514576, 68455014, 68455015, 1, 640x360 
0x19ECB620, 37209051823793944, 68455141, 68455145, 4, 640x360 
0x19ECB620, 37209051825235008, 68455286, 68455288, 2, 640x360 
0x19ECB620, 37209051826518008, 68455410, 68455414, 4, 640x360 
0x19ECB620, 37209051827798328, 68455540, 68455541, 1, 640x360 
0x19ECB620, 37209051829239112, 68455685, 68455686, 1, 640x360 
0x19ECB620, 37209051830518576, 68455810, 68455811, 1, 640x360 
0x19ECB620, 37209051831957288, 68455957, 68455960, 3, 640x360 
0x19ECB620, 37209051833236344, 68456085, 68456087, 2, 640x360 
0x19ECB620, 37209051834520392, 68456215, 68456217, 2, 640x360 
0x19ECB620, 37209051835955584, 68456354, 68456356, 2, 640x360 
0x19ECB620, 37209051837239720, 68456481, 68456482, 1, 640x360 
0x19ECB620, 37209051838515528, 68456608, 68456610, 2, 640x360 
0x19ECB620, 37209051839955008, 68456756, 68456758, 2, 640x360 
0x19ECB620, 37209051841234672, 68456881, 68456883, 2, 640x360 
0x19ECB620, 37209051842674896, 68457026, 68457028, 2, 640x360 
0x19ECB620, 37209051843954328, 68457156, 68457158, 2, 640x360 
0x19ECB620, 37209051845238640, 68457286, 68457288, 2, 640x360 
0x19ECB620, 37209051846675208, 68457426, 68457428, 2, 640x360 
0x19ECB620, 37209051847955224, 68457555, 68457558, 3, 640x360 
0x19ECB620, 37209051849237728, 68457686, 68457688, 2, 640x360 
0x19ECB620, 37209051850674704, 68457827, 68457829, 2, 640x360 
0x19ECB620, 37209051851957128, 68457962, 68457964, 2, 640x360 
0x19ECB620, 37209051853398048, 68458101, 68458103, 2, 640x360 
0x19ECB620, 37209051854677232, 68458230, 68458232, 2, 640x360 
0x19ECB620, 37209051855957984, 68458359, 68458360, 1, 640x360 
0x19ECB620, 37209051857398416, 68458503, 68458505, 2, 640x360 
0x19ECB620, 37209051858678688, 68458625, 68458626, 1, 640x360 
0x19ECB620, 37209051860116632, 68458775, 68458777, 2, 640x360 
0x19ECB620, 37209051861396784, 68458901, 68458903, 2, 640x360 
0x19ECB620, 37209051862675464, 68459026, 68459028, 2, 640x360 
0x19ECB620, 37209051864115816, 68459172, 68459173, 1, 640x360 
0x19ECB620, 37209051865395744, 68459301, 68459303, 2, 640x360 
0x19ECB620, 37209051866676360, 68459429, 68459431, 2, 640x360 
0x19ECB620, 37209051868116680, 68459574, 68459575, 1, 640x360 
0x19ECB620, 37209051869400576, 68459699, 68459701, 2, 640x360 
0x19ECB620, 37209051870837032, 68459844, 68459846, 2, 640x360 
0x19ECB620, 37209051872117488, 68459977, 68459979, 2, 640x360 
0x19ECB620, 37209051873394944, 68460100, 68460101, 1, 640x360 
0x19ECB620, 37209051874834560, 68460245, 68460246, 1, 640x360 
0x19ECB620, 37209051876119616, 68460370, 68460372, 2, 640x360 
0x19ECB620, 37209051877398408, 68460500, 68460502, 2, 640x360 
0x19ECB620, 37209051878838896, 68460642, 68460645, 3, 640x360 
0x19ECB620, 37209051880119432, 68460771, 68460772, 1, 640x360 
0x19ECB620, 37209051881554264, 68460917, 68460919, 2, 640x360 
0x19ECB620, 37209051882838176, 68461042, 68461046, 4, 640x360 
0x19ECB620, 37209051884119000, 68461169, 68461170, 1, 640x360 
